game_id,player,trueskill_mu_after,trueskill_sigma_after,trueskill_conservative_after
40,FZ,33.642578823309385,3.1578715543594145,24.16896416023114
43,FZ,34.269901640988856,3.0755766568137797,25.043171670547515
44,FZ,34.53896549625167,3.0244974909886446,25.465473023285735
45,FZ,33.14832789863344,2.9192922226684894,24.39045123062797
46,FZ,33.33065610729777,2.883171867427984,24.68114050501382
47,FZ,32.14799316990082,2.79325075736978,23.768240897791483
48,FZ,31.122496916154134,2.714896268233082,22.977808111454888
49,FZ,30.708711680132545,2.6631896295365842,22.719142791522792
50,FZ,31.54875947570838,2.5936440530785085,23.767827316472854
53,FZ,32.26299749740389,2.531562732269633,24.668309300594988
56,FZ,31.581800290508504,2.471628497673475,24.16691479748808
57,FZ,31.7181070875437,2.448520122949785,24.372546718694345
58,FZ,31.82828638750285,2.4286402370129383,24.542365676464037
59,FZ,32.14633002055294,2.390400672253868,24.975128003791333
61,FZ,32.58254150773954,2.345707504483343,25.545418994289513
69,FZ,33.13313696781089,2.299895980276007,26.23344902698287
70,FZ,32.729199706861,2.26138734548569,25.945037670403934
71,FZ,33.0373308555807,2.226790605548358,26.356959038935624
72,FZ,33.42985972568883,2.1888714321095577,26.863245429360155
73,FZ,33.65118403050332,2.1617868382433683,27.16582351577322
74,FZ,34.10377159764243,2.1244338321737843,27.730470101121075
75,FZ,34.25706398766222,2.1044217331540542,27.94379878820006
77,FZ,34.34884282963682,2.0907261885400508,28.07666426401667
80,FZ,33.90209013813991,2.056868947659667,27.73148329516091
81,FZ,34.03495653653067,2.0399199360429967,27.915196728401682
82,FZ,33.709573571115904,2.0117540299943535,27.674311481132843
85,FZ,33.94689984190882,1.9875552912982333,27.984233968014117
86,FZ,34.11521389562635,1.9682536682751206,28.210452890800987
87,FZ,34.318133322543794,1.9484695384920245,28.47272470706772
90,FZ,33.89752408964908,1.9186494388174284,28.1415757731968
92,FZ,33.93921333251158,1.91289189328446,28.2005376526582
93,FZ,34.01841955362724,1.902614175754283,28.310577026364392
94,FZ,33.51614685788953,1.8724063951212455,27.898927672525794
96,FZ,33.601086269130526,1.861886764044517,28.015425976996976
