scale,mean_brier_score,std_brier_score,mean_log_loss,std_log_loss,mean_accuracy,std_accuracy
173.0,0.23060792545093795,0.007700960798909594,0.6529261788232085,0.015421217512686,0.5666666666666667,0.11055415967851333
174.0,0.23065627150160503,0.007658977927347055,0.653041440951801,0.015338715139179431,0.5666666666666667,0.11055415967851333
175.0,0.23070473291051224,0.007617582725859502,0.6531566409436561,0.015257359898005548,0.5666666666666667,0.11055415967851333
88.0,0.2307510642230206,0.01662753966552688,0.6504416919390444,0.034590000021490916,0.5666666666666667,0.11055415967851333
176.0,0.2307532977648988,0.007576761830382226,0.6532717598957383,0.015177124524149923,0.5666666666666667,0.11055415967851333
177.0,0.23080195460503358,0.007536502259517894,0.6533867797465632,0.015097982611450358,0.5666666666666667,0.11055415967851333
178.0,0.23085069240761413,0.0074967914023009044,0.6535016832420373,0.015019908580896656,0.5666666666666667,0.11055415967851333
179.0,0.23089950056980774,0.007457617006370251,0.6536164539027582,0.014942877650227901,0.5666666666666667,0.11055415967851333
87.0,0.23091499695909917,0.01687117027517583,0.6507526495421446,0.035191071938957,0.5666666666666667,0.11055415967851333
180.0,0.23094836889390763,0.007418967166538377,0.6537310759927051,0.014866865804766718,0.5666666666666667,0.11055415967851333
181.0,0.23099728757257848,0.007380830313742048,0.6538455344892566,0.014791849769440292,0.5666666666666667,0.11055415967851333
182.0,0.23104624717466832,0.007343195204362959,0.6539598150544754,0.014717806981932237,0.5666666666666667,0.11055415967851333
86.0,0.23108858503728583,0.01712118675924661,0.6510866544454548,0.035813398273195775,0.5666666666666667,0.11055415967851333
183.0,0.23109523863156153,0.007306050909905937,0.654073904007599,0.014644715566919314,0.5666666666666667,0.11055415967851333
184.0,0.23114425322405285,0.007269386807022561,0.6541877882986873,0.014572554311343577,0.5666666666666667,0.11055415967851333
185.0,0.2311932825697196,0.007233192567868671,0.6543014554833692,0.014501302640675996,0.5666666666666667,0.11055415967851333
186.0,0.23124231861077288,0.007197458150784867,0.6544148936986419,0.01443094059612819,0.5666666666666667,0.11055415967851333
85.0,0.2312722576356882,0.017377764799770715,0.651444964461947,0.0364579324354266,0.5666666666666667,0.11055415967851333
187.0,0.23129135360236722,0.007162173791288599,0.6545280916396746,0.014361448812771752,0.5666666666666667,0.11055415967851333
188.0,0.23134038010135152,0.007127329993367973,0.6546410385375724,0.014292808498526002,0.5666666666666667,0.11055415967851333
189.0,0.2313893909554424,0.0070929175210666245,0.6547537241380557,0.014225001413976281,0.5666666666666667,0.11055415967851333
190.0,0.23143837929280311,0.007058927390349791,0.6548661386810177,0.014158009852988158,0.5666666666666667,0.11055415967851333
84.0,0.23146646384873124,0.01764108320816951,0.6518289129644322,0.037125677229443585,0.5666666666666667,0.11055415967851333
191.0,0.23148733851201242,0.0070253508612426584,0.6549782728809186,0.01409181662408289,0.5666666666666667,0.11055415967851333
192.0,0.23153626227240687,0.006992179430230808,0.65509011790798,0.014026405032542169,0.5666666666666667,0.11055415967851333
193.0,0.2315851444847828,0.006959404822914511,0.6552016653701458,0.01396175886321043,0.5666666666666667,0.11055415967851333
194.0,0.2316339793024424,0.006927018986908096,0.6553129072957755,0.013897862363966482,0.5666666666666667,0.11055415967851333
83.0,0.23167167366793656,0.017911323783032715,0.6522399140752254,0.03781768779316554,0.5666666666666667,0.11055415967851333
195.0,0.23168276111257158,0.006895014084976032,0.6554238361170363,0.013834700229834995,0.5666666666666667,0.11055415967851333
196.0,0.23173148452793507,0.006863382488397166,0.655534444653967,0.013772257587711074,0.5666666666666667,0.11055415967851333
197.0,0.231780144378878,0.006832116770550205,0.6556447260991819,0.013710519981673351,0.5666666666666667,0.11055415967851333
198.0,0.2318287357056202,0.006801209700712117,0.6557546740031877,0.013649473358859047,0.5666666666666667,0.11055415967851333
